Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
medicinal marijuanas victoria driving,49,72,110,27,31.48,https://www.polln.com/library/medicinal-cannabis-and-driving-what-you-need-to-know-as-a-patient-in-australia,0,0,0,0.39,355000,"82, 64, 64, 64, 64, 64, 100, 82, 52, 23, 29, 17",2026-04-24 03:02:32,"Sitelinks, Video, Ads bottom, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
how long does cannabis stay in your bloodstream,18,17,260,45,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,109,"66, 66, 43, 66, 82, 66, 53, 66, 66, 66, 53, 53",2026-04-05 13:04:39,"Sitelinks, Video, People also ask, Discussions and forums, AI overview",informational,Organic
holistic doctors near me,39,77,70,48,1.49,https://www.polln.com/,0,0,0,0.72,195000000,"28, 21, 28, 15, 21, 15, 34, 21, 21, 15, 21, 21",2026-04-02 07:47:21,"Local pack, Video, People also ask, Related searches",transactional,Organic
medican clinics,57,28,70,28,0,https://www.polln.com/,0,0,0,0,17600,"8, 2, 100, 54, 2, 0, 2, 4, 2, 4, 2, 2",2026-04-03 18:13:12,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
medical cannabidiol,78,0,110,62,12.64,https://www.polln.com/locations/adelaide,0,0,0,0.2,6360000,"43, 14, 22, 18, 29, 14, 14, 18, 22, 22, 10, 18",2026-04-01 16:45:12,"Local pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
medical cannabidiol,98,32,110,62,12.64,https://www.polln.com/,0,0,0,0.2,6360000,"43, 14, 22, 18, 29, 14, 14, 18, 22, 22, 10, 18",2026-04-01 16:45:12,"Local pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
cannabis doctors,7,7,90,51,0,https://www.polln.com/,0,0,0,0,149,"26, 26, 19, 26, 19, 26, 65, 42, 42, 34, 34, 26",2026-03-20 14:52:44,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
cannabis doctors,23,23,90,51,0,https://www.polln.com/practitioners/dr-joel-wren,0,0,0,0,149,"26, 26, 19, 26, 19, 26, 65, 42, 42, 34, 34, 26",2026-03-20 14:52:44,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
cannabis doctors,67,23,90,51,0,https://www.polln.com/practitioners/dr-joel-wren,0,0,0,0,149,"26, 26, 19, 26, 19, 26, 65, 42, 42, 34, 34, 26",2026-03-20 14:52:44,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
cannabis doctors,93,93,90,51,0,https://www.polln.com/locations/sunshine-coast,0,0,0,0,149,"26, 26, 19, 26, 19, 26, 65, 42, 42, 34, 34, 26",2026-03-20 14:52:44,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
cost of marijuana,18,18,140,20,0,https://www.polln.com/library/how-much-does-medicinal-cannabis-cost-in-australia,0,0,0,0,190,"29, 29, 29, 29, 29, 29, 29, 22, 29, 29, 29, 29",2026-03-24 22:37:30,"Sitelinks, Video, Featured snippet, People also ask, Related searches",informational,Organic
leaf doctors strathpine,48,48,110,56,3.28,https://www.polln.com/our-doctors,0,0,0,0.69,0,"0, 0, 0, 7, 7, 42, 53, 65, 65, 100, 65, 65",2026-03-19 04:48:06,"Sitelinks, Video, Related searches, AI overview","informational, navigational",Organic
cannabis wellness clinic,12,0,70,43,0,https://www.polln.com/,0,0,0,0,13100000,"0, 0, 0, 0, 0, 0, 100, 78, 100, 100, 100, 100",2026-04-13 09:07:30,"Knowledge panel, Video, Image, Related searches, AI overview",informational,Organic
how.long does weed stay in your system for,16,16,210,61,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,154000000,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100",2026-03-25 01:47:44,"Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
how.long does weed stay in your system for,20,16,210,61,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,154000000,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100",2026-03-25 01:47:44,"Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
dry flower vaping,69,0,90,28,0,https://www.polln.com/library/ultimate-guide-to-vaping-medicinal-cannabis,0,0,0,0,694000,"63, 63, 81, 81, 81, 63, 81, 81, 81, 63, 100, 63",2026-04-15 23:11:46,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
indica pot,22,18,140,67,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,83400000,"66, 66, 52, 66, 66, 66, 52, 80, 100, 80, 66, 80",2026-04-25 05:42:26,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",informational,Organic
indica pot,34,18,140,67,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,83400000,"66, 66, 52, 66, 66, 66, 52, 80, 100, 80, 66, 80",2026-04-25 05:42:26,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",informational,Organic
indica pot,42,18,140,67,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,83400000,"66, 66, 52, 66, 66, 66, 52, 80, 100, 80, 66, 80",2026-04-25 05:42:26,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",informational,Organic
medicinal legal,54,54,320,60,2.62,https://www.polln.com/,0,0,0,0.14,3000000000,"54, 66, 54, 66, 100, 44, 35, 44, 35, 44, 35, 28",2026-03-25 20:34:39,"Video, Related searches, AI overview",informational,Organic
how long does pot last in your system,17,17,210,57,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,0,"81, 43, 65, 81, 65, 81, 34, 53, 65, 53, 43, 53",2026-03-10 17:22:32,"Sitelinks, Video, Discussions and forums",informational,Organic
weed dispensary,41,41,210,47,0,https://www.polln.com/,0,0,0,0,0,"19, 19, 36, 29, 36, 36, 29, 19, 15, 23, 19, 23",2026-03-17 20:11:01,"Video, Image, Related searches, See results about, Discussions and forums, AI overview",informational,Organic
medical weed sydney,21,0,50,31,0,https://www.polln.com/locations/sydney,0,0,0,0,3600000,"33, 44, 55, 55, 33, 11, 55, 77, 77, 100, 100, 77",2026-04-14 07:56:44,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
thc testing,95,0,110,30,0,https://www.polln.com/,0,0,0,0,43300000,"29, 4, 10, 4, 4, 10, 10, 10, 54, 43, 43, 43",2026-04-05 16:10:49,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
where to get medical marijuanas,52,52,90,55,27.41,https://www.polln.com/locations/adelaide,0,0,0,0.28,0,"50, 78, 78, 78, 100, 64, 50, 64, 50, 50, 50, 35",2026-03-11 21:35:26,"Local pack, Video",informational,Organic
how long does a weed stay in your system,25,75,1300,60,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,166000000,"44, 36, 36, 36, 36, 36, 7, 24, 36, 36, 36, 36",2026-04-22 10:14:25,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
dr nic wellness,22,0,140,18,0,https://www.polln.com/our-doctors,0,0,0,0.01,8510000,"52, 52, 52, 52, 42, 80, 100, 52, 52, 66, 80, 52",2026-04-30 02:37:27,"Sitelinks, Related searches",navigational,Organic
cbd oil gold coast,27,11,140,23,0,https://www.polln.com/locations/gold-coast,0,0,0,0,4930000,"5, 5, 5, 5, 6, 6, 10, 13, 13, 10, 10, 10",2026-04-01 14:11:55,"Knowledge panel, Sitelinks, Video, Related searches, AI overview",informational,Organic
satuva vs indica,1,1,140,59,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,21900000,"100, 10, 43, 43, 54, 10, 10, 14, 10, 10, 10, 14",2026-03-28 06:08:54,"Image pack, Sitelinks, Video, Related searches, Short videos, Discussions and forums, AI overview","commercial, informational",AI overview
satuva vs indica,15,15,140,59,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,21900000,"100, 10, 43, 43, 54, 10, 10, 14, 10, 10, 10, 14",2026-03-28 06:08:54,"Image pack, Sitelinks, Video, Related searches, Short videos, Discussions and forums, AI overview","commercial, informational",Organic
best online chemist,42,42,40,63,1.37,https://www.polln.com/,0,0,0,0.95,0,"9, 9, 9, 9, 9, 9, 52, 66, 9, 9, 9, 9",2026-03-10 18:27:37,"Sitelinks, Video, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
cannabidiol australia,27,25,390,61,7.21,https://www.polln.com/,0,0,0,0.21,208,"100, 29, 100, 3, 2, 81, 54, 19, 67, 54, 19, 29",2026-04-02 16:17:59,"Local pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
my health my life,25,38,170,33,2.18,https://www.polln.com/,0,0,0,0.02,3920000000,"12, 23, 66, 35, 28, 23, 82, 53, 43, 53, 53, 66",2026-04-03 03:46:26,"Local pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
my health my life,49,38,170,33,2.18,https://www.polln.com/,0,0,0,0.02,3920000000,"12, 23, 66, 35, 28, 23, 82, 53, 43, 53, 53, 66",2026-04-03 03:46:26,"Local pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
how long does pot stay in your system drug test,18,0,110,61,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,127,"42, 33, 42, 52, 52, 52, 52, 42, 52, 66, 80, 100",2026-04-08 13:02:22,"Sitelinks, Video, People also ask, Short videos, AI overview",informational,Organic
weed online australia,13,0,70,49,0,https://www.polln.com/,0,0,0,0,16700000,"21, 7, 28, 14, 21, 21, 50, 64, 64, 100, 100, 78",2026-04-15 11:43:53,"Video, Related searches, Discussions and forums",commercial,Organic
weed online australia,26,0,70,49,0,https://www.polln.com/,0,0,0,0,16700000,"21, 7, 28, 14, 21, 21, 50, 64, 64, 100, 100, 78",2026-04-15 11:43:53,"Video, Related searches, Discussions and forums",commercial,Organic
weed online australia,32,0,70,49,0,https://www.polln.com/,0,0,0,0,16700000,"21, 7, 28, 14, 21, 21, 50, 64, 64, 100, 100, 78",2026-04-15 11:43:53,"Video, Related searches, Discussions and forums",commercial,Organic
how long weed stay in system,34,21,70,54,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0.33,159000000,"64, 50, 50, 50, 50, 35, 35, 50, 35, 35, 50, 14",2026-04-20 05:52:14,"Video, People also ask, Discussions and forums, AI overview",informational,Organic
how long does thc remain in the body,31,0,50,59,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0.33,41400000,"2, 2, 2, 2, 2, 2, 2, 2, 2, 15, 15, 15",2026-04-28 11:46:24,"Video, People also ask, AI overview",informational,Organic
how long weed stays in the system,64,0,70,60,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0.33,131,"64, 50, 64, 50, 50, 35, 35, 50, 35, 35, 50, 14",2026-04-20 05:37:16,"Video, People also ask, Discussions and forums, AI overview",informational,Organic
medical marijuanas melbourne,21,24,260,39,47.91,https://www.polln.com/,0,0,0,0.44,1690000,"36, 29, 44, 29, 29, 36, 36, 36, 44, 19, 29, 36",2026-04-10 06:15:08,"Local pack, Video, Related searches, Discussions and forums",commercial,Organic
medical marijuanas melbourne,50,14,260,39,47.91,https://www.polln.com/locations/melbourne,0,0,0,0.44,1690000,"36, 29, 44, 29, 29, 36, 36, 36, 44, 19, 29, 36",2026-04-10 06:15:08,"Local pack, Video, Related searches, Discussions and forums",commercial,Organic
medical marijuanas melbourne,79,14,260,39,47.91,https://www.polln.com/locations/melbourne,0,0,0,0.44,1690000,"36, 29, 44, 29, 29, 36, 36, 36, 44, 19, 29, 36",2026-04-10 06:15:08,"Local pack, Video, Related searches, Discussions and forums",commercial,Organic
cannabid oil,93,0,110,63,0,https://www.polln.com/library/cbd-oil-explained,0,0,0,0,71300000,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0",2026-03-31 20:13:55,"Knowledge panel, Sitelinks, Video, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",informational,Organic
how long does a prescription last,23,23,590,16,0,https://www.polln.com/faqs/do-my-prescriptions-expire,0,0,0,0,208000000,"81, 100, 81, 81, 54, 66, 81, 81, 54, 54, 81, 66",2026-03-30 03:08:08,"Related searches, AI overview",informational,Organic
med west,70,47,90,17,0,https://www.polln.com/locations/perth,0,0,0,0.02,105,"100, 27, 100, 100, 81, 63, 63, 63, 63, 63, 63, 63",2026-04-09 19:05:43,"Knowledge panel, Sitelinks, Image, Related searches",navigational,Organic
cannabis seeds online,91,91,140,38,0,https://www.polln.com/,0,0,0,0,16200000,"100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100",2026-03-26 11:00:36,"Image, People also ask, Discussions and forums",commercial,Organic
strains in weed,66,0,1300,,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0.01,20500000,"66, 54, 66, 66, 79, 54, 10, 41, 54, 54, 41, 41",2026-04-08 19:46:16,"Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
sativa plant,95,0,720,83,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,34800000,"16, 3, 16, 13, 24, 10, 10, 54, 13, 10, 79, 100",2026-04-03 06:37:54,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, See results about",informational,Organic
medical marijuana vic,17,0,70,42,0,https://www.polln.com/locations/melbourne,0,0,0,0,945000,"0, 0, 0, 0, 0, 0, 52, 52, 66, 66, 80, 80",2026-04-14 21:35:30,"Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
doctors who can prescribe cbd oil gold coast,6,0,70,6,0,https://www.polln.com/locations/gold-coast,0,0,0,0,75300,"77, 55, 55, 77, 100, 55, 77, 77, 77, 100, 55, 55",2026-04-30 01:38:09,"Local pack, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
doctors who can prescribe cbd oil gold coast,45,19,70,6,0,https://www.polln.com/,0,0,0,0,75300,"77, 55, 55, 77, 100, 55, 77, 77, 77, 100, 55, 55",2026-04-30 01:38:09,"Local pack, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
doctors who can prescribe cbd oil gold coast,81,65,70,6,0,https://www.polln.com/practitioners/dr-joel-wren,0,0,0,0,75300,"77, 55, 55, 77, 100, 55, 77, 77, 77, 100, 55, 55",2026-04-30 01:38:09,"Local pack, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
medicinal marajuana,49,0,50,67,0,https://www.polln.com/,0,0,0,0,206,"0, 2, 8, 10, 10, 2, 6, 10, 2, 4, 66, 8",2026-04-14 07:37:58,"Video, People also ask, Related searches, AI overview",informational,Organic
how long is a prescription valid,84,84,50,17,0,https://www.polln.com/faqs/do-my-prescriptions-expire,0,0,0,0,200000000,"10, 5, 17, 12, 17, 7, 12, 23, 12, 17, 23, 17",2026-03-30 20:19:19,"Image, Related searches, AI overview",informational,Organic
medical marijuana australia,26,26,320,56,0,https://www.polln.com/,0,0,0,0,19200000,"36, 24, 20, 16, 16, 20, 13, 20, 24, 20, 24, 24",2026-03-23 20:48:36,"Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
what does cbd stand for in sydney,14,14,50,27,0,https://www.polln.com/library/cbd-oil-explained,0,0,0,0.33,5130000,"18, 18, 100, 100, 18, 18, 100, 100, 18, 18, 18, 18",2026-03-28 20:20:43,"Sitelinks, Video, Related searches, AI overview",informational,Organic
medical cannabis product list australia,26,22,390,44,0,https://www.polln.com/library/what-prescription-natural-medicine-products-are-available-in-australia,0,0,0,0,125,"100, 81, 100, 66, 81, 66, 66, 54, 44, 35, 18, 11",2026-04-03 05:23:36,"Sitelinks, Video, Related searches, AI overview",informational,Organic
sativa vs indica high,12,12,70,54,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,144,"23, 23, 33, 33, 33, 33, 42, 33, 19, 23, 23, 14",2026-03-12 11:11:54,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
drug testing service,44,44,210,24,0,https://www.polln.com/,0,0,0,0.04,153,"22, 14, 22, 18, 18, 14, 43, 66, 35, 66, 100, 54",2026-03-23 19:44:56,"Local pack, Video, Image, Related searches",commercial,Organic
how long does thc last in your system,31,0,50,59,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0.33,48700000,"2, 2, 2, 2, 2, 2, 2, 2, 2, 19, 15, 29",2026-04-28 11:19:53,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
cbd oil tasmania,21,21,50,27,0,https://www.polln.com/locations/hobart,0,0,0,0,1580000,"4, 2, 4, 4, 5, 7, 7, 4, 5, 5, 5, 3",2026-03-08 05:02:41,"Sitelinks, Video, Related searches, AI overview",informational,Organic
what does sativa do,25,0,50,38,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0.33,39900000,"57, 71, 71, 57, 71, 57, 71, 57, 71, 42, 100, 57",2026-04-15 11:59:27,"Image pack, Video, People also ask, Short videos, AI overview",informational,Organic
what does sativa do,35,0,50,38,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0.33,39900000,"57, 71, 71, 57, 71, 57, 71, 57, 71, 42, 100, 57",2026-04-15 11:59:27,"Image pack, Video, People also ask, Short videos, AI overview",informational,Organic
medical marijuanas adelaide,28,0,260,47,52.96,https://www.polln.com/locations/adelaide,0,0,0,0.73,449000,"81, 29, 15, 10, 12, 10, 15, 29, 36, 36, 36, 36",2026-04-10 10:07:14,"Knowledge panel, Video, Related searches, AI overview",commercial,Organic
medical marijuana dispensary,16,16,140,52,0,https://www.polln.com/,0,0,0,0,0,"29, 29, 29, 29, 29, 29, 29, 22, 29, 29, 29, 29",2026-03-07 17:02:07,"Knowledge panel, Video, Image, AI overview",informational,Organic
how long is pot detectable in urine,23,26,140,61,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,135,"100, 52, 52, 52, 66, 66, 52, 66, 80, 66, 66, 80",2026-04-08 13:29:01,"Sitelinks, Video, People also ask, Discussions and forums, AI overview",informational,Organic
